timestamp,src_ip,dst_ip,dst_port,bytes_out,bytes_in,status_code,endpoint,protocol,duration_sec,failed_logins_1min,unique_dst_ips_5min,connection_interval_std,bytes_out_per_min,same_dst_ip_streak,is_external_dst,hour_of_day,label
2026-04-17T11:50:00.750182,10.0.7.14,10.0.8.28,3000,1039,505,200,/dashboard,TCP,2.61,0,4,69.04,2846,1,0,9,benign
2026-04-17T18:48:44.486072,10.0.4.34,10.0.7.47,443,3149,643,200,/logout,UDP,5.29,0,3,72.88,1302,0,0,16,benign
2026-04-17T17:29:29.746501,10.0.1.53,10.0.2.30,8080,9829,2622,200,/api/cart,TCP,7.31,0,3,25.85,1117,0,0,15,benign
2026-04-17T13:14:53.187448,10.0.2.11,10.0.5.49,8080,6785,19604,200,/home,UDP,1.09,0,4,50.04,1133,1,0,11,benign
2026-04-17T02:05:37.864498,10.5.0.12,10.0.0.5,443,344,195,401,/api/login,TCP,0.28,2,1,9.64,1011,12,0,0,brute_force
2026-04-17T04:43:43.027823,10.0.10.25,10.0.11.4,3000,397,360,302,/api/user,TCP,1.17,0,4,94.34,1935,2,0,2,benign
2026-04-18T01:58:54.133206,10.0.10.23,10.0.13.22,8080,5096,5897,200,/api/data,UDP,5.91,0,2,88.45,924,1,0,23,benign
2026-04-17T02:47:47.150000,192.168.1.45,10.0.0.5,443,383,248,401,/api/login,TCP,0.088,206,1,0.267,98994,206,0,2,brute_force
2026-04-17T18:01:34.816192,10.0.12.33,203.187.189.187,443,417,4259,200,/profile,TCP,5.31,0,3,28.95,913,0,1,16,benign
2026-04-17T02:10:04.343476,10.99.0.45,10.0.0.5,443,348,227,200,/api/test,TCP,0.077,0,1,0.11,271286,44,0,2,benign
2026-04-17T12:22:19.026207,10.0.13.53,10.0.13.48,8080,3086,35587,200,/logout,TCP,2.59,0,1,93.37,412,1,0,10,benign
2026-04-17T13:15:24.061191,10.0.10.55,10.0.8.11,8080,12141,2687,200,/profile,TCP,2.07,0,4,32.37,803,2,0,11,benign
2026-04-17T14:34:15.481315,10.0.10.8,10.0.11.22,443,747,4091,200,/search,TCP,4.41,0,3,99.67,1852,1,0,12,benign
2026-04-17T18:58:35.232336,10.0.8.37,10.0.4.44,3000,145,2621,200,/api/data,TCP,0.67,0,2,113.11,1804,1,0,16,benign
2026-04-17T17:53:24.724139,10.0.10.18,10.0.5.50,8080,1069,6215,301,/search,TCP,3.92,0,4,82.11,1084,2,0,15,benign
2026-04-17T14:07:35.839093,10.0.2.30,10.0.2.27,3000,3473,1284,200,/static/css,TCP,4.26,0,1,75.24,9224,1,0,12,benign
2026-04-17T21:05:32.950192,10.0.7.12,203.87.65.208,80,371,12331,200,/dashboard,UDP,7.23,0,2,51.25,468,0,1,19,benign
2026-04-18T01:52:23.635592,10.0.12.46,10.0.2.35,443,6296,1911,200,/api/data,TCP,6.92,0,3,35.21,1748,2,0,23,benign
2026-04-17T23:52:07.829762,10.0.12.43,10.0.11.55,80,13756,354,200,/api/user,TCP,2.38,0,3,39.64,1784,0,0,21,benign
2026-04-17T04:02:12.256167,10.0.0.24,10.0.7.41,443,2170,704,200,/static/css,TCP,7.89,0,4,22.49,184,2,0,2,benign
2026-04-18T00:20:42.033337,10.0.14.1,10.0.6.50,80,37875,1872,200,/favicon.ico,TCP,6.18,0,3,45.62,220,0,0,22,benign
2026-04-17T09:23:29.146932,10.0.6.21,10.0.11.58,3000,1563,1630,200,/logout,TCP,0.33,0,3,94.19,969,1,0,7,benign
2026-04-17T19:49:14.606826,10.0.2.1,10.0.10.40,8080,3316,4947,200,/favicon.ico,TCP,3.04,0,2,30.01,554,1,0,17,benign
2026-04-17T04:53:01.377557,10.5.0.12,10.0.0.5,443,297,208,401,/api/login,TCP,0.28,1,1,10.16,1521,347,0,2,brute_force
2026-04-17T23:27:50.633448,10.0.3.48,10.0.5.37,3000,726,9139,200,/static/css,UDP,1.87,0,4,114.42,2911,2,0,21,benign
2026-04-17T02:07:13.658153,10.0.0.200,10.0.5.13,5432,96,65,404,/,TCP,0.097,0,50,0.928,9950,0,0,2,benign
2026-04-17T20:08:30.715533,10.0.4.59,10.0.5.34,80,4189,1410,302,/api/data,TCP,4.3,0,1,110.89,1238,0,0,18,benign
2026-04-17T22:49:07.341050,10.0.14.3,10.0.7.14,8080,2001,1979,200,/checkout,TCP,3.09,0,1,34.82,1171,1,0,20,benign
2026-04-17T16:17:37.020664,10.0.2.16,10.0.3.7,443,81,3294,200,/api/cart,TCP,1.84,0,4,64.09,1044,1,0,14,benign
2026-04-18T00:31:17.791364,10.0.5.20,10.0.14.58,443,953,86,302,/api/cart,TCP,3.01,0,3,31.0,456,0,0,22,benign
2026-04-17T21:24:57.674659,10.0.1.33,10.0.5.21,3000,347,2240,200,/profile,TCP,7.88,0,1,101.2,1041,0,0,19,benign
2026-04-17T05:37:37.668987,10.0.5.17,10.0.0.47,80,1913,7354,302,/static/css,TCP,1.86,0,2,66.67,708,2,0,3,benign
2026-04-18T01:45:41.012388,10.0.3.18,10.0.2.18,443,4245,1480,302,/home,TCP,7.33,0,1,21.3,605,1,0,23,benign
2026-04-17T12:42:26.327770,10.0.14.18,10.0.3.58,443,78,1007,200,/checkout,TCP,5.36,0,2,92.76,126,2,0,10,benign
2026-04-18T00:32:22.927608,10.0.10.12,10.0.3.31,8080,723,3131,200,/home,TCP,3.59,0,4,78.51,2171,0,0,22,benign
2026-04-17T11:07:24.170302,10.0.6.52,10.0.5.42,8080,354,3872,200,/search,TCP,5.86,0,3,96.58,7180,0,0,9,benign
2026-04-17T04:00:20.653221,10.0.11.44,10.0.14.45,3000,3092,1375,302,/api/products,TCP,6.72,0,2,87.68,1142,2,0,2,benign
2026-04-17T16:28:10.163445,10.0.11.56,10.0.11.28,80,1085,1400,200,/static/css,TCP,1.31,0,2,87.22,1674,0,0,14,benign
2026-04-17T04:36:09.384734,10.0.0.5,10.0.12.44,443,519,3753,200,/checkout,TCP,1.93,0,2,43.56,276,1,0,2,benign
2026-04-17T20:57:32.276024,10.0.14.28,10.0.9.32,3000,2789,3951,200,/api/cart,TCP,7.96,0,3,41.16,650,0,0,18,benign
2026-04-18T00:22:04.218976,10.0.4.24,10.0.3.21,443,787,11933,200,/static/css,TCP,1.5,0,3,75.14,6236,0,0,22,benign
2026-04-17T18:10:56.862105,10.0.11.31,10.0.1.40,3000,1731,668,200,/static/css,UDP,6.42,0,2,55.43,1123,1,0,16,benign
2026-04-17T20:14:52.140085,10.0.5.42,10.0.7.50,8080,3510,2095,200,/api/cart,UDP,7.6,0,1,52.83,3504,1,0,18,benign
2026-04-17T16:41:46.765393,10.0.6.39,10.0.7.52,443,169,2414,200,/api/data,TCP,3.41,0,2,86.92,1274,2,0,14,benign
2026-04-17T21:19:20.986690,10.0.1.26,10.0.1.52,3000,697,895,200,/profile,TCP,6.49,0,3,56.4,699,1,0,19,benign
2026-04-17T04:31:51.582951,10.0.8.55,10.0.11.15,8080,365,409,301,/dashboard,TCP,3.82,0,2,74.26,4621,2,0,2,benign
2026-04-17T21:52:23.680750,10.0.7.15,10.0.9.17,443,1513,11194,200,/search,TCP,1.72,0,2,29.22,1087,2,0,19,benign
2026-04-17T23:38:59.634174,10.0.0.57,10.0.4.1,3000,1020,5114,200,/api/user,UDP,0.97,0,3,35.57,886,1,0,21,benign
2026-04-17T06:27:17.985423,10.0.7.8,10.0.3.24,443,2529,856,200,/logout,TCP,2.44,0,3,109.82,253,0,0,4,benign
2026-04-17T19:46:24.181883,10.0.10.56,10.0.12.8,443,542,16965,200,/api/products,TCP,1.62,0,3,42.34,493,0,0,17,benign
2026-04-17T21:43:46.174178,10.0.6.16,10.0.2.48,443,556,2470,200,/search,TCP,6.07,0,3,97.59,360,1,0,19,benign
2026-04-18T00:26:52.752933,10.0.3.9,10.0.0.58,443,5630,4075,301,/logout,TCP,6.3,0,1,113.34,999,0,0,22,benign
2026-04-17T10:02:03.642413,10.0.10.53,10.0.1.54,443,733,3004,301,/favicon.ico,TCP,7.0,0,3,110.87,1509,1,0,8,benign
2026-04-17T02:39:20.519805,10.0.2.29,10.0.0.20,8080,816,542,200,/logout,TCP,6.65,0,1,85.89,475,0,0,0,benign
2026-04-17T17:24:10.002251,10.0.10.22,10.0.6.51,443,719,1472,200,/api/cart,UDP,5.97,0,4,29.96,728,0,0,15,benign
2026-04-17T18:33:57.022931,10.0.13.12,10.0.13.38,80,7590,11527,200,/api/cart,TCP,1.62,0,2,79.0,2018,0,0,16,benign
2026-04-18T00:58:21.639679,10.0.8.4,10.0.13.41,8080,6107,1639,200,/static/css,UDP,0.86,0,4,43.31,689,0,0,22,benign
2026-04-17T21:48:44.911142,10.0.7.4,10.0.4.46,443,1429,11826,200,/checkout,TCP,2.16,0,4,70.93,1041,2,0,19,benign
2026-04-18T01:05:50.181654,10.0.5.3,10.0.10.21,443,904,1428,200,/checkout,TCP,4.19,0,4,39.48,1651,0,0,23,benign
2026-04-17T15:59:44.919775,10.0.8.42,10.0.9.1,80,4431,985,200,/profile,UDP,7.9,0,4,20.63,273,0,0,13,benign
2026-04-18T00:05:30.873286,10.0.13.16,10.0.4.29,443,854,3202,200,/static/css,TCP,4.08,0,3,83.32,575,1,0,22,benign
2026-04-17T07:47:34.640815,10.0.8.32,10.0.6.53,3000,188,5722,200,/home,TCP,0.55,0,2,24.93,202,2,0,5,benign
2026-04-17T16:28:45.517880,10.0.0.46,10.0.11.12,443,4951,1350,200,/checkout,TCP,7.68,0,1,88.35,736,1,0,14,benign
2026-04-17T07:03:30.288116,10.0.12.33,10.0.5.34,443,166,10064,200,/dashboard,TCP,2.75,0,3,18.86,3277,2,0,5,benign
2026-04-17T17:54:13.885987,10.0.0.48,10.0.0.32,3000,1640,11086,200,/checkout,TCP,7.87,0,3,69.89,1542,1,0,15,benign
2026-04-17T09:19:37.050357,10.0.14.56,10.0.7.30,80,1720,10526,200,/api/data,TCP,2.02,0,2,24.34,311,2,0,7,benign
2026-04-17T22:52:30.556487,10.0.5.7,10.0.3.36,443,3306,14841,200,/home,TCP,2.7,0,3,35.15,1468,0,0,20,benign
2026-04-17T13:03:42.739306,10.0.7.53,10.0.12.1,443,4684,13520,200,/dashboard,UDP,6.33,0,2,101.37,6374,2,0,11,benign
2026-04-17T02:18:40.031417,172.16.0.99,10.0.0.5,5432,53,13,403,/,TCP,0.0158,0,50,0.579,6655,0,0,2,lateral_movement
2026-04-17T19:30:55.544933,10.0.12.38,10.0.3.37,8080,3341,955,200,/api/products,TCP,2.9,0,4,116.18,1819,2,0,17,benign
2026-04-17T12:00:34.021453,10.0.8.6,10.0.14.36,443,6648,2923,200,/checkout,TCP,6.05,0,2,59.37,3653,1,0,10,benign
2026-04-17T23:43:06.634951,10.0.2.6,203.48.127.195,80,479,756,200,/favicon.ico,TCP,1.91,0,1,35.04,2631,2,1,21,benign
2026-04-17T19:13:25.903820,10.0.0.43,203.203.107.48,3000,2711,2850,200,/api/cart,TCP,5.18,0,2,99.65,644,0,1,17,benign
2026-04-17T08:22:07.449304,10.0.4.1,203.106.252.164,443,302,1202,200,/dashboard,TCP,0.81,0,4,62.56,1390,2,1,6,benign
2026-04-17T20:46:10.128876,10.0.8.20,10.0.9.2,8080,3741,1982,200,/api/cart,UDP,7.91,0,3,91.39,1264,0,0,18,benign
2026-04-17T16:31:26.244018,10.0.6.45,10.0.11.2,3000,570,5244,200,/api/cart,TCP,0.54,0,3,79.79,552,1,0,14,benign
2026-04-17T05:36:03.852589,10.5.0.12,10.0.0.5,443,391,244,401,/api/login,TCP,0.26,3,1,8.43,1370,433,0,3,brute_force
2026-04-17T02:03:42.753166,10.0.12.11,10.0.8.22,443,194,4548,200,/static/css,TCP,5.58,0,2,72.13,699,2,0,0,benign
2026-04-17T23:32:52.398115,10.0.7.55,10.0.5.4,443,84,21563,200,/home,TCP,2.21,0,2,18.77,548,0,0,21,benign
2026-04-17T10:51:12.276062,10.0.10.16,10.0.8.30,8080,6501,2370,302,/search,TCP,0.49,0,4,110.32,1373,0,0,8,benign
2026-04-17T10:05:09.313841,10.0.3.41,10.0.3.12,3000,1795,3269,301,/favicon.ico,TCP,7.85,0,4,117.2,2789,1,0,8,benign
2026-04-17T11:53:25.511361,10.0.10.25,10.0.5.34,443,1338,11455,200,/search,TCP,5.55,0,3,113.03,1384,1,0,9,benign
2026-04-17T21:04:54.459850,10.0.9.13,10.0.8.37,8080,1873,5835,200,/favicon.ico,TCP,1.78,0,3,68.51,411,2,0,19,benign
2026-04-17T07:20:03.543857,10.5.0.12,10.0.0.5,443,334,204,401,/api/login,TCP,0.17,3,1,6.75,857,641,0,5,brute_force
2026-04-17T17:38:48.331039,10.0.11.44,203.102.95.116,8080,6867,9081,200,/api/cart,UDP,5.98,0,2,36.64,617,0,1,15,benign
2026-04-17T14:09:43.048655,10.0.3.57,10.0.2.34,443,314,1920,302,/favicon.ico,TCP,6.46,0,4,110.84,1502,1,0,12,benign
2026-04-17T10:40:01.576179,10.0.5.51,10.0.4.35,8080,2455,2828,200,/api/products,UDP,3.25,0,1,116.89,1024,0,0,8,benign
2026-04-17T12:00:51.057779,10.0.6.8,10.0.11.40,3000,4837,4761,301,/profile,UDP,0.46,0,2,56.44,2063,0,0,10,benign
2026-04-17T21:51:38.118936,10.0.0.58,10.0.0.37,8080,1804,12288,200,/dashboard,UDP,0.49,0,3,100.04,11677,1,0,19,benign
2026-04-17T02:06:05.523186,10.0.0.200,10.0.2.37,3306,99,41,404,/,TCP,0.016,0,50,0.743,10774,0,0,2,benign
2026-04-17T22:12:55.009222,10.0.3.20,10.0.8.32,443,3811,880,200,/home,TCP,0.07,0,1,59.44,5696,2,0,20,benign
2026-04-17T02:47:39.888941,10.0.2.77,91.108.4.200,443,79634,666,200,/api/sync,TCP,5.93,0,1,10.85,383239,96,1,0,data_exfiltration
2026-04-17T16:23:38.304042,10.0.10.34,10.0.14.8,3000,539,8883,301,/profile,TCP,5.53,0,1,83.61,519,0,0,14,benign
2026-04-17T04:40:36.682874,10.0.9.7,10.0.1.37,80,2942,1242,200,/static/css,TCP,2.82,0,2,55.01,2300,0,0,2,benign
2026-04-17T21:22:32.253428,10.0.7.38,10.0.6.1,3000,14255,3749,200,/api/data,TCP,4.54,0,2,47.14,898,0,0,19,benign
2026-04-17T02:37:52.439089,10.0.0.8,203.0.113.50,443,75599460,856,200,/api/backup,TCP,24.4,0,1,9.64,55520225,30,1,2,benign
2026-04-17T20:40:16.520281,10.0.3.48,10.0.12.46,8080,530,6935,200,/checkout,TCP,1.17,0,2,71.18,1066,1,0,18,benign
2026-04-17T05:55:36.746915,10.5.0.12,10.0.0.5,443,392,253,401,/api/login,TCP,0.29,1,1,9.39,1228,472,0,3,brute_force
2026-04-17T04:48:21.242242,10.0.4.13,10.0.11.48,80,1720,146,200,/home,TCP,3.5,0,3,110.75,1366,0,0,2,benign
2026-04-17T13:06:14.802902,10.0.0.53,10.0.14.27,80,1008,2941,200,/api/cart,TCP,1.7,0,3,102.2,1168,0,0,11,benign
2026-04-17T17:22:02.031759,10.0.6.5,10.0.0.23,443,1316,3323,200,/api/data,TCP,2.4,0,3,109.68,1674,1,0,15,benign
2026-04-17T22:06:31.325005,10.0.3.53,10.0.9.49,8080,16886,2260,200,/logout,TCP,7.42,0,2,60.57,848,2,0,20,benign
2026-04-17T07:07:30.667731,10.0.0.48,10.0.10.3,443,3596,6443,200,/profile,TCP,3.54,0,3,110.16,1095,2,0,5,benign
2026-04-17T02:08:58.165701,10.0.0.200,10.0.7.18,8080,67,73,403,/,TCP,0.02,0,50,0.434,6162,0,0,2,benign
2026-04-17T14:22:28.051390,10.0.4.47,10.0.7.35,8080,1633,1310,200,/dashboard,TCP,2.0,0,3,116.97,476,0,0,12,benign
2026-04-17T22:25:33.791027,10.0.3.50,10.0.3.18,443,21683,499,200,/checkout,TCP,5.72,0,4,87.2,2289,0,0,20,benign
2026-04-17T16:04:37.874001,10.0.14.3,10.0.10.3,443,1634,496,200,/api/user,TCP,7.06,0,4,106.98,440,1,0,14,benign
2026-04-17T19:33:27.757934,10.0.10.28,10.0.9.24,443,2756,14106,301,/profile,TCP,6.64,0,3,42.85,1087,1,0,17,benign
2026-04-17T17:27:15.292309,10.0.1.3,10.0.4.58,80,9100,859,404,/favicon.ico,TCP,4.49,0,2,61.7,297,1,0,15,benign
2026-04-17T10:36:55.411534,10.0.5.33,10.0.8.38,443,1602,1248,200,/checkout,TCP,3.2,0,4,38.92,236,0,0,8,benign
2026-04-17T18:09:01.411497,10.0.12.40,10.0.9.29,3000,8303,719,200,/logout,TCP,6.72,0,3,106.98,2918,1,0,16,benign
2026-04-17T23:22:08.987616,10.0.9.40,10.0.5.20,443,617,5442,200,/logout,TCP,4.88,0,2,59.17,1085,1,0,21,benign
2026-04-17T13:09:35.470649,10.0.9.48,10.0.6.34,443,5362,8727,200,/static/css,UDP,2.81,0,4,52.88,1069,2,0,11,benign
2026-04-17T21:24:52.121863,10.0.5.36,10.0.13.15,443,1576,2927,200,/api/cart,TCP,2.46,0,4,83.99,9428,1,0,19,benign
2026-04-17T04:09:16.209964,10.0.2.57,10.0.0.24,443,1224,1011,301,/profile,TCP,0.95,0,2,115.22,1684,1,0,2,benign
2026-04-17T23:16:13.724918,10.0.7.57,10.0.13.44,3000,3259,17440,200,/api/user,TCP,2.29,0,2,86.61,1044,1,0,21,benign
2026-04-17T14:16:34.190326,10.0.5.42,10.0.14.13,3000,2799,8815,200,/dashboard,TCP,2.45,0,4,78.25,95,2,0,12,benign
2026-04-17T02:35:29.913045,10.0.12.24,10.0.13.41,443,602,234,200,/api/cart,TCP,1.07,0,4,109.49,449,1,0,0,benign
2026-04-17T11:39:08.157983,10.0.10.5,10.0.5.59,443,2788,4490,200,/api/user,TCP,5.17,0,2,35.48,587,1,0,9,benign
2026-04-17T03:12:44.803576,10.0.0.15,10.0.0.100,9090,132,119,200,/metrics,TCP,0.04,0,1,0.62,258,73,0,1,benign
2026-04-18T00:56:09.397378,10.0.8.59,10.0.8.47,80,2707,388,404,/home,TCP,3.01,0,2,77.71,1647,0,0,22,benign
2026-04-17T11:14:04.759984,10.0.8.24,10.0.7.1,443,1826,2507,200,/search,TCP,7.37,0,2,77.72,456,0,0,9,benign
2026-04-17T02:42:57.978260,10.0.5.16,10.0.9.53,443,13107,35568,200,/static/css,TCP,4.06,0,2,41.99,1162,2,0,0,benign
2026-04-17T18:43:28.366326,10.0.5.49,10.0.6.22,8080,4505,3223,200,/api/user,TCP,7.55,0,3,73.0,1616,1,0,16,benign
2026-04-17T02:13:12.680079,10.0.7.59,10.0.7.17,3000,2706,998,200,/logout,TCP,1.17,0,3,51.5,2362,0,0,0,benign
2026-04-17T13:24:26.527224,10.0.13.11,10.0.4.16,80,5206,4214,200,/checkout,TCP,4.41,0,3,111.58,1373,2,0,11,benign
2026-04-17T14:27:23.806414,10.0.11.13,203.102.228.254,80,1183,1484,200,/checkout,TCP,6.15,0,1,116.36,8085,0,1,12,benign
2026-04-17T11:51:36.345006,10.0.4.17,203.87.28.153,443,11613,1739,200,/checkout,UDP,6.87,0,3,96.77,1205,0,1,9,benign
2026-04-17T03:26:04.986078,10.5.0.12,10.0.0.5,443,328,176,401,/api/login,TCP,0.11,2,1,11.45,1812,173,0,1,brute_force
2026-04-18T01:35:31.723990,10.0.2.12,10.0.2.19,443,6067,5352,200,/logout,UDP,3.97,0,1,39.75,3869,2,0,23,benign
2026-04-17T05:48:37.797144,10.0.2.5,10.0.13.13,80,687,2859,404,/dashboard,TCP,0.85,0,3,97.9,6158,0,0,3,benign
2026-04-17T21:22:54.474853,10.0.11.53,10.0.4.43,3000,4169,10320,301,/static/css,TCP,6.84,0,2,29.35,1197,0,0,19,benign
2026-04-17T22:18:27.528889,10.0.6.10,10.0.1.56,443,2528,2943,200,/home,TCP,4.55,0,4,119.22,613,0,0,20,benign
2026-04-17T17:14:09.165264,10.0.3.21,10.0.8.40,80,904,16310,200,/api/user,UDP,0.56,0,4,49.53,198,1,0,15,benign
2026-04-17T02:06:05.120381,10.0.0.200,10.0.0.41,80,61,36,200,/,TCP,0.083,0,50,0.797,5625,0,0,2,benign
2026-04-17T22:24:16.269491,10.0.9.7,10.0.14.44,3000,941,16201,200,/logout,TCP,6.13,0,3,74.44,424,2,0,20,benign
2026-04-18T01:23:40.814096,10.0.7.55,10.0.2.43,443,1344,644,301,/api/products,TCP,5.38,0,4,81.11,1352,0,0,23,benign
2026-04-17T02:58:20.465942,10.0.5.25,10.0.6.3,443,262,5750,200,/favicon.ico,UDP,7.25,0,2,25.72,342,0,0,0,benign
2026-04-18T01:26:41.693127,10.0.5.43,10.0.8.52,3000,2057,4515,200,/logout,TCP,7.53,0,3,59.0,308,1,0,23,benign
2026-04-17T15:14:58.902150,10.0.10.16,10.0.6.14,3000,617,6479,200,/api/products,TCP,2.12,0,2,57.01,424,0,0,13,benign
2026-04-17T05:30:21.138500,10.0.2.23,203.207.224.115,3000,539,2404,200,/api/cart,TCP,4.96,0,4,58.92,983,1,1,3,benign
2026-04-17T11:50:29.967826,10.0.13.27,203.203.107.48,80,119,1417,200,/api/user,TCP,6.5,0,3,118.89,2712,2,1,9,benign
2026-04-17T04:44:03.585468,10.5.0.12,10.0.0.5,443,356,246,401,/api/login,TCP,0.26,1,1,10.74,904,329,0,2,brute_force
2026-04-17T04:45:39.668588,10.0.1.32,203.218.249.145,443,1408,6175,200,/home,TCP,1.17,0,4,30.3,2415,2,1,2,benign
2026-04-17T12:14:00.599431,10.0.3.24,10.0.11.37,443,2496,17109,200,/home,UDP,2.38,0,2,16.24,205,2,0,10,benign
2026-04-17T18:27:20.374721,10.0.14.42,10.0.7.26,443,1319,1691,200,/checkout,UDP,4.0,0,1,29.93,1061,0,0,16,benign
2026-04-17T16:44:26.300545,10.0.5.15,10.0.9.50,80,215,2209,200,/search,TCP,4.82,0,1,115.17,372,2,0,14,benign
2026-04-17T05:35:30.230262,10.5.0.12,10.0.0.5,443,299,253,401,/api/login,TCP,0.29,3,1,12.13,1666,432,0,3,brute_force
2026-04-17T22:28:20.202482,10.0.11.24,10.0.2.44,8080,2171,1274,200,/checkout,TCP,0.1,0,3,25.6,1791,1,0,20,benign
2026-04-17T10:59:39.523316,10.0.13.21,10.0.13.26,3000,13028,1033,200,/api/user,TCP,0.19,0,3,20.16,2317,1,0,8,benign
2026-04-18T01:53:36.251229,10.0.8.9,10.0.8.19,443,758,2312,200,/static/css,TCP,0.71,0,1,40.38,697,2,0,23,benign
2026-04-17T10:23:50.051212,10.0.14.54,10.0.2.48,3000,2065,2597,302,/checkout,UDP,2.93,0,2,33.53,2012,1,0,8,benign
2026-04-17T02:32:26.074576,10.0.1.54,10.0.11.6,443,14277,10225,200,/profile,TCP,4.61,0,3,57.53,643,2,0,0,benign
2026-04-17T06:45:35.923115,10.0.7.3,10.0.6.9,443,5695,7224,404,/dashboard,TCP,6.49,0,1,59.39,3740,0,0,4,benign
2026-04-17T05:23:12.863348,10.0.12.14,10.0.12.10,443,2162,2232,200,/checkout,UDP,4.88,0,2,37.64,463,0,0,3,benign
2026-04-17T05:26:25.113084,10.0.13.6,10.0.1.24,443,1451,5138,301,/checkout,TCP,6.59,0,3,118.61,584,0,0,3,benign
2026-04-17T20:02:13.917815,10.0.12.28,10.0.12.54,443,689,32196,200,/api/cart,TCP,2.28,0,2,77.95,9623,0,0,18,benign
2026-04-17T03:44:30.432549,10.5.0.12,10.0.0.5,443,311,165,401,/api/login,TCP,0.32,2,1,11.88,557,210,0,1,brute_force
2026-04-17T23:20:04.435853,10.0.1.51,10.0.5.19,443,1242,1866,200,/dashboard,UDP,2.54,0,3,40.5,439,1,0,21,benign
2026-04-17T20:02:49.634106,10.0.4.3,203.102.95.116,3000,1174,531,200,/static/css,UDP,6.37,0,1,50.66,725,2,1,18,benign
2026-04-17T05:32:03.040892,10.0.9.20,10.0.6.50,8080,9941,21321,200,/checkout,TCP,1.12,0,1,61.81,724,0,0,3,benign
2026-04-17T02:10:10.425497,10.99.0.45,10.0.0.5,443,313,218,200,/api/test,TCP,0.11,0,1,0.12,163474,105,0,2,benign
2026-04-17T14:29:28.113656,10.0.5.35,10.0.1.41,443,311,3189,200,/dashboard,TCP,5.98,0,1,73.18,329,1,0,12,benign
2026-04-17T16:26:43.928802,10.0.3.50,10.0.9.26,3000,18254,4597,200,/api/cart,TCP,7.49,0,1,61.04,1374,1,0,14,benign
2026-04-17T05:38:26.939113,10.0.6.43,10.0.11.51,443,899,5007,200,/dashboard,TCP,6.08,0,1,78.93,292,1,0,3,benign
2026-04-17T23:32:08.615029,10.0.10.14,10.0.4.43,8080,369,13433,200,/logout,TCP,0.11,0,3,91.99,3049,1,0,21,benign
2026-04-17T19:06:35.867740,10.0.4.15,10.0.4.1,3000,2919,76102,301,/search,TCP,4.42,0,1,15.33,832,0,0,17,benign
2026-04-17T23:25:54.510964,10.0.0.37,10.0.12.27,443,6841,3161,200,/home,TCP,6.17,0,4,114.2,802,1,0,21,benign
2026-04-17T23:22:16.806308,10.0.14.14,10.0.9.33,8080,9309,2132,200,/home,TCP,7.88,0,1,22.1,1291,2,0,21,benign
2026-04-17T14:47:32.893905,10.0.3.19,203.74.142.217,3000,3737,32230,200,/api/cart,TCP,4.94,0,4,22.06,748,1,1,12,benign
2026-04-17T19:02:12.876199,10.0.14.28,10.0.6.53,443,2497,1292,301,/checkout,TCP,0.99,0,2,96.11,739,1,0,17,benign
2026-04-17T02:10:31.009257,10.99.0.45,10.0.0.5,443,568,349,200,/api/test,TCP,0.19,0,1,0.064,172350,311,0,2,benign
2026-04-17T19:13:27.775428,10.0.14.23,10.0.12.12,8080,3494,13682,200,/checkout,TCP,0.1,0,2,89.55,797,1,0,17,benign
2026-04-18T00:19:01.477615,10.0.9.41,10.0.4.12,443,8244,2139,200,/dashboard,TCP,3.63,0,4,70.98,3137,2,0,22,benign
2026-04-17T07:32:50.504172,10.0.12.29,10.0.0.33,8080,13157,2601,200,/logout,TCP,5.38,0,3,36.71,3022,0,0,5,benign
2026-04-17T08:36:53.469136,10.0.5.19,10.0.0.1,443,21239,6533,301,/api/products,TCP,1.1,0,4,51.64,1107,2,0,6,benign
2026-04-17T08:21:02.822345,10.0.13.10,10.0.14.47,443,592,749,404,/api/cart,UDP,5.07,0,3,59.2,6405,2,0,6,benign
2026-04-17T03:05:52.448483,10.0.6.5,10.0.10.53,3000,2252,821,200,/static/css,TCP,3.07,0,2,70.02,1218,0,0,1,benign
2026-04-17T02:10:28.648244,10.99.0.45,10.0.0.5,443,499,302,200,/api/test,TCP,0.089,0,1,0.07,229672,287,0,2,benign
2026-04-17T17:10:45.482742,10.0.9.17,10.0.3.7,443,1464,7186,200,/favicon.ico,TCP,1.51,0,3,109.86,3290,2,0,15,benign
2026-04-17T17:58:41.809921,10.0.4.40,10.0.6.9,8080,186,51187,200,/api/data,TCP,2.2,0,4,16.46,4753,2,0,15,benign
2026-04-17T18:42:30.506485,10.0.9.7,10.0.7.29,80,1366,4002,404,/api/products,UDP,0.41,0,1,31.04,2651,0,0,16,benign
2026-04-17T20:53:51.387643,10.0.12.31,203.189.120.119,443,15133,279,200,/logout,TCP,7.4,0,3,93.84,6479,0,1,18,benign
2026-04-17T23:33:29.170778,10.0.11.14,10.0.0.7,443,1730,1854,200,/api/user,TCP,0.82,0,3,76.53,440,1,0,21,benign
2026-04-17T13:00:46.442589,10.0.11.3,10.0.12.44,80,1127,1152,301,/profile,TCP,5.35,0,3,114.16,489,0,0,11,benign
2026-04-17T02:47:00.920000,192.168.1.45,10.0.0.5,443,332,182,401,/api/login,TCP,0.1,5,1,0.226,85394,5,0,2,brute_force
